교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도
경기도교육청,시흥교육지원청,승지초등학교병설유치원,공립(병설),이권수,이권수,20090301,20090301,경기도 시흥시 승지로 110,031-8099-5980,031-317-9846,https://seungji-e.goesh.kr/,0900시0900분~1900시1900분,0,1,1,0,1,44,0,20,24,0,4,0,5,13,0,4,37.3723853813,126.8127402341
경기도교육청,시흥교육지원청,시화나래유치원,공립(단설),유수정,유수정,20230213,20230301,경기도 시흥시 거북섬남로 80,031-364-3640,031-8042-7061,https://sihwanarae-k.goesh.kr/sihwanarae-k/main.do,0800시0800분~1900시1900분,4,4,4,0,0,232,56,80,96,0,0,41,79,83,0,0,37.3201906845,126.6894543961
경기도교육청,시흥교육지원청,시화리라유치원,사립(사인),오인영오하나,김선정,20020301,20020301,경기도 시흥시 정왕천로427번길 13,031-431-8000,031-497-2561,https://blog.naver.com/rira-t,0730시0730분~1930시1930분,1,1,2,0,0,345,16,44,52,0,0,12,18,26,0,0,37.3460376524166,126.752008889224
경기도교육청,시흥교육지원청,시화유치원,공립(단설),장영순,장영순,20070103,20070301,경기도 시흥시 큰솔로7번길 10,031-319-0973,031-319-0296,http://www.sihwa.kg.kr,1330시1330분~1900시1900분,1,2,2,0,1,107,14,40,48,0,5,8,22,39,0,5,37.3393447737,126.7516914431
경기도교육청,시흥교육지원청,시흥가온유치원,공립(단설),박덕숙,박덕숙,20210901,20210901,경기도 시흥시 장현서1길 4,031-363-5600,031-363-5619,http://www.gaon.kg.kr/,0800시0800분~1900시1900분,4,3,4,0,2,212,56,60,96,0,10,55,56,90,0,10,37.3720266437584,126.795320598125
경기도교육청,시흥교육지원청,시흥가온초등학교병설유치원,공립(병설),성경모,성경모,20200901,20200901,경기도 시흥시 장현능곡로 33,031-364-1781, ,https://gaon-e.goesh.kr/gaon-e/main.do,0900시0900분~1900시1900분,1,1,1,0,0,58,14,20,24,0,0,11,17,16,0,0,37.3736986212,126.7943033464
경기도교육청,시흥교육지원청,시흥능곡초등학교병설유치원,공립(병설),이종호,이종호,20090301,20090301,경기도 시흥시 능곡중앙로 22,070-7096-6875,031-404-4097,http://www.neunggok.es.kr/board.list?mcode=1910&cate=1910,0900시0900분~1900시1900분,0,1,1,0,0,44,0,20,24,0,0,0,10,16,0,0,37.3652954011,126.8129284522
경기도교육청,시흥교육지원청,시흥도원초등학교병설유치원,공립(병설),최기영,최기영,20060301,20060301,경기도 시흥시 수인로3413번길 34,031-404-7483,031-404-7484,shdowon.es.kr,0900시0900분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,37.4401139802,126.7779866657
경기도교육청,시흥교육지원청,시흥월곶초등학교병설유치원,공립(병설),김춘수,김춘수,20070301,20070301,경기도 시흥시 월곶해안로 69,031-364-7971, ,http://www.walgot.es.kr/,0900시0900분~1700시1700분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,6,0,37.3917667017787,126.737339007006
경기도교육청,시흥교육지원청,시흥유치원,사립(사인),송준수,임경희,19961206,19961206,경기도 시흥시 은행로12번길 24,031-311-0670,031-311-0610, ,0800시0800분~1830시1830분,3,3,3,0,0,261,54,66,78,0,0,54,66,77,0,0,37.4329838286708,126.795847130842
경기도교육청,시흥교육지원청,시흥장현초등학교병설유치원,공립(병설),강신지,강신지,20060301,20060308,경기도 시흥시 시청로80번길 5,031-8042-3580,031-404-6371,http://www.jang-hyun.es.kr,0900시0900분~1900시1900분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,9,0,37.382113528565,126.799018429099
경기도교육청,시흥교육지원청,아름유치원,사립(사인),현인숙,이지원,19970324,19970324,경기도 시흥시 포도원로 96,031-312-7772,031-311-7729,http://www.areumkid.net,0900시0900분~1900시1900분,2,3,2,0,0,144,32,64,48,0,0,32,64,48,0,0,37.434257453758,126.78444141608
경기도교육청,시흥교육지원청,예일유치원,사립(사인),김순희,김순희,20010112,20010112,경기도 시흥시 매화로 66,031-315-1800,031-315-1807, ,0800시0800분~1900시1900분,3,2,2,0,0,184,54,44,52,0,0,54,44,52,0,0,37.4136930147863,126.814420315607
경기도교육청,시흥교육지원청,옥터초등학교병설유치원,공립(병설),이효순,이효순,19830301,19830301,경기도 시흥시 옥터로 33,070-7015-4415, , ,0900시0900분~1900시1900분,0,0,0,1,0,20,0,0,0,18,0,0,0,0,16,0,37.3450817554,126.6924421079
경기도교육청,시흥교육지원청,운흥초등학교병설유치원,공립(병설),김중식,김중식,20161101,20161107,경기도 시흥시 목감둘레로 109,031-362-5341, ,http://www.wh.es.kr,1330시1330분~1900시1900분,1,1,1,0,1,58,14,20,24,0,4,8,15,14,0,3,37.3727485576,126.8526677456
경기도교육청,시흥교육지원청,웃터골초등학교병설유치원,공립(병설),김민림,김민림,20100301,20100301,경기도 시흥시 은행고길 18,070-5092-4094,070-435-7600,http://www.usturgol.es.kr,1300시1300분~1900시1900분,1,1,1,0,0,58,14,20,24,0,0,10,13,16,0,0,37.4396014174964,126.799152297734
경기도교육청,시흥교육지원청,월포초등학교병설유치원,공립(병설),김기종,김기종,20110301,20110309,경기도 시흥시 월곶중앙로 18,070-7097-2730,031-362-4901, ,1300시1300분~1800시1800분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,37.3874754321602,126.742827292999
경기도교육청,시흥교육지원청,은계유치원,공립(단설),남혜영,남혜영,20210901,20210901,경기도 시흥시 은계중앙로 165,031-362-8700,031-362-8797,eungye-k.goesh.kr,0800시0800분~1900시1900분,5,4,4,0,2,246,70,77,94,0,5,70,77,91,0,5,37.4407015402,126.8077431548
경기도교육청,시흥교육지원청,은빛초등학교병설유치원,공립(병설),양영일,양영일,20190301,20190306,경기도 시흥시 은계로142번길 6,031-8085-7090,031-8085-7099,http://sheunbit.es.kr/board.list?mcode=1711&cate=1711,0900시0900분~1900시1900분,0,0,1,1,1,44,0,0,23,17,4,0,0,8,4,4,37.4342869907264,126.805182362711
경기도교육청,시흥교육지원청,은행유치원,사립(사인),이문영,이문영,19960124,19960301,경기도 시흥시 검바위1로 9,031-311-4430,031-311-6421,https://eunh4430.kidsnote.ac/home/main,0800시0800분~1900시1900분,3,3,3,0,0,166,48,60,58,0,0,46,60,51,0,0,37.430418969316,126.793835392967
경기도교육청,시흥교육지원청,장곡초등학교병설유치원,공립(병설),김혜경,김혜경,19860301,19860301,경기도 시흥시 장곡로70번길 12,070-7096-6380,031-317-2924,https://jang-gok-e.goesh.kr/jang-gok-e/main.do,0900시0900분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,3,0,37.3807745848,126.7821211169
경기도교육청,시흥교육지원청,조남유치원,공립(단설),김미숙,김미숙,20160901,20160919,경기도 시흥시 목감둘레로 199,031-487-2526,031-487-2529,https://jonam-k.goesh.kr,0800시0800분~1900시1900분,4,3,3,0,3,200,56,60,72,0,12,49,50,58,0,0,37.376590358,126.8584318825
경기도교육청,시흥교육지원청,조남초등학교병설유치원,공립(병설),박미경,박미경,20170301,20170301,경기도 시흥시 목감둘레로 229-9,031-490-8280, ,https://www.jonam.es.kr,0800시0800분~1900시1900분,1,0,0,1,1,38,14,0,0,20,4,9,0,0,9,4,37.3794068078,126.8598176177
경기도교육청,시흥교육지원청,진말초등학교병설유치원,공립(병설),신경균,신경균,20000301,20000301,경기도 시흥시 황고개로 567,070-7512-1471,031-317-2704,https://jinmal-e.goesh.kr/jinmal-e/main.do,0840시0840분~1900시1900분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,9,0,37.3808400296,126.7883258079
경기도교육청,시흥교육지원청,진영유치원,사립(사인),이경영,이미희,20080118,20080303,경기도 시흥시 포도원로 39,031-435-2222,031-314-5584, ,0900시0900분~1830시1830분,1,1,1,0,0,127,18,22,26,0,0,9,13,22,0,0,37.4360645152254,126.778336419683
경기도교육청,시흥교육지원청,풍림월드유치원,사립(사인),이윤옥,장은미,20030301,20030304,경기도 시흥시 월곶해안로 87,031-318-8518,031-317-8530,http://world.kg.kr,0800시0800분~1900시1900분,2,2,3,0,0,170,36,48,78,0,0,27,44,60,0,0,37.3906517422,126.7356677622
경기도교육청,시흥교육지원청,하중초등학교병설유치원,공립(병설),이준호,이준호,20000301,20000301,경기도 시흥시 하중로209번길 10,031-365-7782,031-317-2804, ,0900시0900분~1730시1730분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,2,0,37.3932111067,126.8074247098
경기도교육청,시흥교육지원청,하하유치원,사립(사인),김인자,이봉수,20151023,20160301,경기도 시흥시 연성로29번길 31,031-317-8080,031-317-1291, ,0900시0900분~1800시1800분,2,2,2,0,0,128,36,44,48,0,0,26,39,38,0,0,37.3934093275248,126.805413447894
경기도교육청,시흥교육지원청,한여울초등학교병설유치원,공립(병설),정호영,정호영,20210301,20210301,경기도 시흥시 능곡군자로 2,031-365-8080, ,http://www.hanyeoul.es.kr/,0900시0900분~1900시1900분,2,2,2,0,0,116,28,40,48,0,0,28,40,48,0,0,37.36562802429089,126.80546929094352
경기도교육청,시흥교육지원청,한울유치원,사립(사인),백명희,강미애,20100301,20100301,경기도 시흥시 오이도어시장로 33,031-433-0052,031-432-0037, ,0800시0800분~1900시1900분,3,4,3,0,0,234,54,88,92,0,0,37,65,61,0,0,37.3446115327867,126.691429026642
경기도교육청,시흥교육지원청,함현초등학교병설유치원,공립(병설),정광석,정광석,19980301,19980301,경기도 시흥시 역전로 455,031-503-7197, ,http://www.hamhyun.es.kr,1300시1300분~1900시1900분,1,0,0,1,0,34,14,0,0,20,0,7,0,0,9,0,37.3653010659,126.7377918326
경기도교육청,시흥교육지원청,해맑은유치원,사립(사인),김종칠,이은숙,20000818,20000818,경기도 시흥시 시청로 77,031-317-9414,031-318-9419, ,0800시0800분~1900시1900분,1,2,1,0,0,116,18,44,26,0,0,18,44,26,0,0,37.3808988270056,126.798923898703
경기도교육청,시흥교육지원청,해오름유치원,사립(사인),방순초,성희경,19950907,20081125,경기도 시흥시 신현로38번길 15,031-315-2133,031-315-2135, ,0900시0900분~1700시1700분,1,1,1,0,0,91,18,22,26,0,0,18,21,26,0,0,37.4068122359405,126.784193269827
경기도교육청,시흥교육지원청,해피아이유치원,사립(사인),강인석,유정희,20040902,20040902,경기도 시흥시 은행로 92,031-317-1004,031-317-1303, ,0800시0800분~1900시1900분,2,2,2,1,0,131,36,44,52,18,0,27,45,47,12,0,37.4397130575101,126.797460603077
경기도교육청,안산교육지원청,(재)천주교수원교구유지재단데레사유치원,사립(법인),이용훈,김옥희,20070125,20070302,경기도 안산시 상록구 장화2길 44,031-418-8311,031-418-8313,http://cafe.daum.net/teresakids,0730시0730분~1900시1900분,1,1,1,0,0,132,18,22,26,0,0,9,17,19,0,0,37.2832299534216,126.852318810658
경기도교육청,안산교육지원청,각골초등학교병설유치원,공립(병설),안은영,안은영,20020312,20020312,경기도 안산시 상록구 석호로 384,031-502-1768,031-502-1745,https://gakgol-e.goeas.kr/,0900시0900분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,37.2931031919,126.8728088147
경기도교육청,안산교육지원청,고잔초등학교병설유치원,공립(병설),김수현,김수현,19830301,19830301,경기도 안산시 단원구 적금로 182,031-503-5002,031-487-4365,https://gojan-e.goeas.kr/gojan-e/main.do,0900시0900분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,9,0,37.324640193,126.827259259
경기도교육청,안산교육지원청,공작유치원,사립(사인),권미선,권미선,19950301,19950301,경기도 안산시 단원구 선부로 166,031-411-2023,031-411-2024, ,0750시0750분~1830시1830분,2,2,2,0,0,156,32,44,52,0,0,28,28,43,0,0,37.3416214327741,126.813801806747
경기도교육청,안산교육지원청,관산초등학교병설유치원,공립(병설),윤성연,윤성연,19820310,19820310,경기도 안산시 단원구 원선1로 68,031-487-4052, ,https://gwansan-e.goeas.kr,0900시0900분~1900시1900분,1,1,1,0,1,58,14,20,24,0,5,11,8,13,0,5,37.3280645027,126.8058771766
경기도교육청,안산교육지원청,그레이스유치원,사립(사인),박정민,허예림,19980301,19980301,경기도 안산시 상록구 본오로 145,031-501-7300,031-501-8189, ,0800시0800분~1900시1900분,2,1,2,0,0,136,36,44,52,0,0,27,15,33,0,0,37.2979528176493,126.864227339005
경기도교육청,안산교육지원청,꿈동산유치원,사립(사인),박혜준,박혜준,20020301,20020301,경기도 안산시 단원구 안산천남로 245,031-413-0033,031-413-0550,http://www.kg0033.co.kr,0800시0800분~1830시1830분,3,1,1,0,0,132,54,44,52,0,0,37,19,16,0,0,37.3102492364763,126.839337423548
경기도교육청,안산교육지원청,나래유치원,사립(법인),정성환,김명연,20031205,20040301,경기도 안산시 단원구 화정천서로 161,031-485-7955,031-485-8356,http://www.naraikids.com,0900시0900분~1900시1900분,2,2,2,0,0,144,36,44,52,0,0,34,35,40,0,0,37.3117202296172,126.819758494809
경기도교육청,안산교육지원청,능길초등학교병설유치원,공립(병설),옥영두,옥영두,20000301,20000301,경기도 안산시 단원구 신길중앙로3길 8,031-495-5036,031-494-9771,http://www.neunggil.es.kr,0900시0900분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,3,0,37.3360637273,126.7643298627
경기도교육청,안산교육지원청,대남초등학교병설유치원,공립(병설),김기봉,김기봉,19820310,19820310,경기도 안산시 단원구 대남로 298,032-886-9827, ,https://daenam-e.goeas.kr/daenam-e/main.do,1300시1300분~1700시1700분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,37.2194331169,126.5754032219
경기도교육청,안산교육지원청,대동초등학교병설유치원,공립(병설),오태웅,오태웅,19820301,19820301,경기도 안산시 단원구 솔따배기길 134-9,070-4870-3346, , ,1300시1300분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,3,0,37.2415040009,126.600655302
경기도교육청,안산교육지원청,대부초등학교병설유치원,공립(병설),최영재,최영재,19980130,19980130,경기도 안산시 단원구 대부중앙로 56,032-886-5835,032-884-6405,http://www.daebu.es.kr,0900시0900분~1900시1900분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,3,0,37.2456112334,126.5805426942
경기도교육청,안산교육지원청,덕성초등학교병설유치원,공립(병설),허성애,허성애,19890301,19910308,경기도 안산시 단원구 예술대학로 119,031-487-6105,031-487-6112,https://deokseong-e.goeas.kr/deokseong-e/main.do,0900시0900분~1900시1900분,0,0,1,1,0,44,0,0,24,14,0,0,0,10,9,0,37.3270752083,126.8369100918
경기도교육청,안산교육지원청,매화초등학교병설유치원,공립(병설),이창현,이창현,20060301,20060301,경기도 안산시 상록구 안산대학로 35,031-400-1570,031-487-5937,https://maehwa-e.goeas.kr/maehwa-e/main.do,0900시0900분~1700시1700분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,4,0,37.3061340959231,126.862613883401
경기도교육청,안산교육지원청,반월초등학교병설유치원,공립(병설),박완식,박완식,19850311,19850311,경기도 안산시 상록구 건건로 39,031-487-2339,031-487-2337,http://www.banwol.es.kr,0900시0900분~1900시1900분,1,1,1,0,1,58,14,20,24,0,4,13,9,11,0,1,37.3052050115,126.9006102011
경기도교육청,안산교육지원청,백합유치원,사립(사인),김연옥,김연옥,20131016,20140301,경기도 안산시 단원구 신촌3길 12,031-482-0095,031-402-8310, ,0900시0900분~1800시1800분,1,0,0,1,0,64,18,0,0,22,0,6,0,0,14,0,37.3140906204956,126.817057541406
경기도교육청,안산교육지원청,별망초등학교병설유치원,공립(병설),정성조,정성조,20010301,20010301,경기도 안산시 단원구 초지1로 51,031-413-0833, ,https://byeolmang-e.goeas.kr/byeolmang-e/main.do,1330시1330분~1700시1700분,2,1,1,0,2,80,28,20,24,0,8,15,18,18,0,5,37.3045922223,126.8133759721
경기도교육청,안산교육지원청,본오예원유치원,사립(사인),김정숙 김도연,이혜은,20160112,20160301,경기도 안산시 상록구 오목로7길 4-1,031-408-7922,031-408-7923,https://cafe.daum.net/happybonoyewon,0730시0730분~1930시1930분,2,1,2,0,0,154,36,22,52,0,0,17,13,27,0,0,37.289832461586,126.863594738446
경기도교육청,안산교육지원청,본오초등학교병설유치원,공립(병설),박성란,박성란,19820302,19820302,경기도 안산시 상록구 각골서로 49,031-487-5574,031-487-5576,https://bono-e.goeas.kr/bono-e/main.do,0900시0900분~1700시1700분,0,0,1,1,2,50,0,0,26,16,8,0,0,4,3,6,37.294606739,126.8679025592
경기도교육청,안산교육지원청,뿌리유치원,사립(사인),윤학숙,한혜숙,20050110,20050301,경기도 안산시 상록구 정재로4길 12,031-415-5400,031-415-5411, ,0800시0800분~1900시1900분,1,1,1,0,0,376,18,22,26,0,0,5,8,12,0,0,37.3340392724797,126.866020820176
경기도교육청,안산교육지원청,사랑유치원,사립(사인),홍경란,윤병진,19920303,19920303,경기도 안산시 단원구 선부광장북로 67,031-402-3757, , ,0800시0800분~1900시1900분,1,1,1,0,0,210,16,22,26,0,0,11,10,20,0,0,37.3412301373,126.8172119473
경기도교육청,안산교육지원청,새빛유치원,사립(사인),김남윤,김남윤,20020306,20020306,경기도 안산시 단원구 광덕서로 19,031-507-9100,031-439-9995, ,0900시0900분~1830시1830분,3,2,2,0,0,169,54,44,52,0,0,37,35,34,0,0,37.3055061057271,126.823056503738
